"Feature"	"Mean.Timberlake_Field(n=5)"	"Mean.Timberlake_Lab(n=18)"	"StdErr.Timberlake_Field(n=5)"	"StdErr.Timberlake_Lab(n=18)"	"MWTest.UStat"	"MWTest.Pval"	"MWTest.adjPval"	"3300017993.Timberlake_Field"	"3300017994.Timberlake_Field"	"3300017930.Timberlake_Field"	"3300017936.Timberlake_Field"	"3300017927.Timberlake_Field"	"3300017822.Timberlake_Lab"	"3300017821.Timberlake_Lab"	"3300017937.Timberlake_Lab"	"3300018001.Timberlake_Lab"	"3300018006.Timberlake_Lab"	"3300017823.Timberlake_Lab"	"3300017995.Timberlake_Lab"	"3300017932.Timberlake_Lab"	"3300017926.Timberlake_Lab"	"3300017928.Timberlake_Lab"	"3300017942.Timberlake_Lab"	"3300018007.Timberlake_Lab"	"3300017924.Timberlake_Lab"	"3300017934.Timberlake_Lab"	"3300017933.Timberlake_Lab"	"3300017943.Timberlake_Lab"	"3300018012.Timberlake_Lab"	"3300017955.Timberlake_Lab"
"pfam04322"	"0"	"12.8333333333333"	"0"	"4.71768332422943"	"17.5"	"0.0298752610375583"	"0.106561454597089"	"0"	"0"	"0"	"0"	"0"	"0"	"49"	"0"	"12"	"0"	"8"	"5"	"14"	"0"	"11"	"10"	"0"	"0"	"26"	"0"	"16"	"76"	"4"
"pfam04324"	"280.4"	"451.222222222222"	"15.866946776239"	"47.1426395918108"	"16"	"0.0336041778479705"	"0.114692233228272"	"258"	"296"	"258"	"336"	"254"	"267"	"369"	"583"	"970"	"391"	"478"	"404"	"413"	"286"	"235"	"500"	"543"	"247"	"312"	"311"	"619"	"364"	"830"
"pfam04325"	"618.6"	"653.222222222222"	"44.9428526019433"	"84.0736743341778"	"41"	"0.800618146155904"	"0.837215631484816"	"499"	"607"	"702"	"737"	"548"	"687"	"149"	"531"	"808"	"740"	"748"	"809"	"345"	"136"	"258"	"445"	"873"	"376"	"715"	"699"	"1271"	"647"	"1521"
"pfam04326"	"42"	"265.388888888889"	"7.21803297304744"	"31.9980737664626"	"2"	"0.000237748521501382"	"0.00637885153522072"	"28"	"35"	"64"	"54"	"29"	"108"	"395"	"199"	"217"	"192"	"236"	"168"	"308"	"223"	"173"	"260"	"244"	"46"	"384"	"141"	"491"	"467"	"525"
"pfam04327"	"4.8"	"10.4444444444444"	"0.489897948556636"	"3.18208036343536"	"52"	"0.616302866643521"	"0.74521387741079"	"3"	"5"	"5"	"6"	"5"	"0"	"29"	"33"	"0"	"0"	"0"	"0"	"35"	"20"	"11"	"26"	"0"	"0"	"3"	"0"	"5"	"26"	"0"
"pfam04328"	"90.2"	"81"	"9.1016482023862"	"12.6643444723773"	"56"	"0.433734465849468"	"0.655389138124357"	"62"	"90"	"94"	"119"	"86"	"51"	"14"	"74"	"151"	"74"	"132"	"82"	"23"	"10"	"11"	"56"	"122"	"48"	"106"	"72"	"166"	"78"	"188"
"pfam04332"	"9.4"	"29.9444444444444"	"4.69680742632695"	"9.9651261916006"	"23.5"	"0.11725292284696"	"0.275163282614161"	"2"	"27"	"11"	"2"	"5"	"11"	"8"	"91"	"31"	"16"	"19"	"15"	"23"	"0"	"3"	"46"	"15"	"17"	"4"	"7"	"20"	"177"	"36"
"pfam04333"	"319.8"	"223.166666666667"	"49.4867659076646"	"32.742533949158"	"69"	"0.0795863175725876"	"0.205343394702143"	"221"	"207"	"387"	"468"	"316"	"136"	"79"	"201"	"435"	"172"	"299"	"190"	"87"	"57"	"108"	"135"	"290"	"106"	"185"	"186"	"481"	"421"	"449"
"pfam04335"	"108.8"	"315.388888888889"	"9.91160935469109"	"49.2703717788033"	"13"	"0.0188516491230623"	"0.0756810938925553"	"70"	"123"	"113"	"123"	"115"	"298"	"109"	"172"	"158"	"393"	"438"	"382"	"167"	"46"	"132"	"196"	"464"	"93"	"225"	"394"	"690"	"553"	"767"
"pfam04336"	"17.8"	"8.77777777777778"	"2.9563490998189"	"1.5874416371456"	"75.5"	"0.0249504435162162"	"0.0924921985016919"	"20"	"13"	"9"	"25"	"22"	"0"	"0"	"20"	"15"	"16"	"4"	"10"	"2"	"2"	"5"	"2"	"20"	"8"	"17"	"5"	"12"	"9"	"11"
"pfam04337"	"244.6"	"311.388888888889"	"27.6633331325059"	"45.7126674631228"	"37.5"	"0.601755184197934"	"0.74521387741079"	"172"	"188"	"291"	"311"	"261"	"260"	"84"	"184"	"172"	"373"	"457"	"366"	"217"	"62"	"135"	"226"	"360"	"159"	"391"	"326"	"677"	"350"	"806"
"pfam04338"	"452.6"	"598.5"	"44.5562565752555"	"106.129599217491"	"41"	"0.800618146155904"	"0.837215631484816"	"341"	"365"	"554"	"549"	"454"	"685"	"119"	"283"	"379"	"825"	"790"	"894"	"271"	"107"	"249"	"432"	"638"	"227"	"306"	"747"	"1423"	"591"	"1807"
"pfam04339"	"524.2"	"317.111111111111"	"39.3946696902005"	"35.6370491733475"	"78"	"0.0117091146839431"	"0.0542980149975664"	"445"	"466"	"561"	"661"	"488"	"267"	"112"	"425"	"518"	"370"	"353"	"388"	"216"	"111"	"139"	"247"	"467"	"215"	"252"	"222"	"549"	"243"	"614"
"pfam04340"	"215.2"	"80.5"	"29.0609703898545"	"15.0396534690992"	"85"	"0.00112930547713156"	"0.0134886127578006"	"132"	"179"	"216"	"303"	"246"	"33"	"12"	"144"	"278"	"74"	"98"	"78"	"15"	"31"	"24"	"41"	"120"	"83"	"63"	"46"	"128"	"60"	"121"
"pfam04341"	"82.6"	"123.555555555556"	"6.8818602136341"	"9.88668551497623"	"17.5"	"0.0440666566649474"	"0.141106112833993"	"72"	"94"	"99"	"86"	"62"	"125"	"71"	"97"	"84"	"138"	"120"	"142"	"137"	"128"	"129"	"144"	"129"	"141"	"64"	"99"	"187"	"60"	"229"
"pfam04342"	"294.6"	"194.722222222222"	"38.2643437157885"	"32.2117996440873"	"68"	"0.093451504440468"	"0.23196102639265"	"222"	"206"	"324"	"418"	"303"	"210"	"38"	"126"	"124"	"236"	"242"	"283"	"72"	"43"	"83"	"126"	"292"	"99"	"59"	"207"	"408"	"319"	"538"
"pfam04343"	"1233.4"	"1596.83333333333"	"76.4150508735027"	"160.747015341425"	"27"	"0.198936075366281"	"0.400034999574157"	"1068"	"1143"	"1344"	"1477"	"1135"	"1148"	"1067"	"1186"	"1941"	"1546"	"1719"	"1540"	"1304"	"1024"	"914"	"1479"	"1912"	"873"	"1728"	"1401"	"2845"	"1524"	"3592"
"pfam04344"	"73.2"	"47.0555555555556"	"4.02988833592198"	"8.39836282762652"	"72"	"0.0481355275620652"	"0.149883060838803"	"73"	"88"	"73"	"67"	"65"	"17"	"35"	"104"	"132"	"56"	"38"	"47"	"4"	"6"	"0"	"7"	"62"	"47"	"36"	"39"	"60"	"79"	"78"
"pfam04345"	"10.4"	"6.66666666666667"	"3.24961536185438"	"2.18730741449166"	"64"	"0.163061000450926"	"0.344636342552857"	"2"	"10"	"8"	"22"	"10"	"3"	"0"	"2"	"36"	"3"	"9"	"12"	"0"	"3"	"0"	"2"	"0"	"9"	"0"	"7"	"17"	"0"	"17"
"pfam04346"	"1"	"0.277777777777778"	"1"	"0.194794269814722"	"50"	"0.566781216937158"	"0.74521387741079"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam04347"	"203.6"	"223.777777777778"	"12.4963994814506"	"32.5212404754563"	"52"	"0.638473654491961"	"0.74521387741079"	"197"	"184"	"179"	"249"	"209"	"166"	"134"	"422"	"290"	"188"	"231"	"235"	"119"	"56"	"75"	"195"	"183"	"124"	"138"	"128"	"411"	"357"	"576"
"pfam04348"	"93.4"	"25.6111111111111"	"13.42236938845"	"9.06337126130166"	"83"	"0.00514438358110904"	"0.0307643772225364"	"76"	"54"	"98"	"106"	"133"	"9"	"0"	"55"	"165"	"13"	"22"	"12"	"4"	"11"	"10"	"8"	"61"	"23"	"7"	"13"	"29"	"6"	"13"
"pfam04349"	"327.2"	"134.444444444444"	"38.7561608005747"	"17.0624041518"	"87"	"0.00197482951685926"	"0.0180138436411936"	"295"	"209"	"343"	"448"	"341"	"115"	"82"	"279"	"208"	"123"	"125"	"138"	"60"	"40"	"72"	"110"	"224"	"115"	"41"	"83"	"188"	"150"	"267"
"pfam04350"	"545.6"	"421.722222222222"	"67.2626196337906"	"63.173162041518"	"63"	"0.198936075366281"	"0.400034999574157"	"390"	"415"	"634"	"749"	"540"	"391"	"81"	"261"	"360"	"555"	"565"	"615"	"161"	"74"	"175"	"243"	"490"	"240"	"551"	"496"	"873"	"367"	"1093"
"pfam04351"	"143.8"	"37.6666666666667"	"13.013070352534"	"7.52294963706591"	"88"	"0.00152791215218783"	"0.0158170894301789"	"104"	"132"	"155"	"183"	"145"	"29"	"0"	"77"	"135"	"39"	"21"	"48"	"7"	"9"	"17"	"15"	"49"	"41"	"29"	"47"	"23"	"23"	"69"
"pfam04352"	"26"	"44.6666666666667"	"12.0415945787923"	"8.16816712906672"	"31"	"0.314065450782334"	"0.543849252067028"	"43"	"65"	"9"	"2"	"11"	"72"	"35"	"5"	"10"	"26"	"54"	"68"	"60"	"10"	"25"	"80"	"45"	"61"	"0"	"35"	"129"	"4"	"85"
"pfam04353"	"0.8"	"0.166666666666667"	"0.8"	"0.166666666666667"	"52"	"0.321812576232245"	"0.551892705326942"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam04354"	"59.2"	"19.5"	"9.04101764183656"	"7.87494164310777"	"83"	"0.00514438358110904"	"0.0307643772225364"	"60"	"29"	"53"	"72"	"82"	"10"	"0"	"34"	"146"	"8"	"11"	"9"	"0"	"6"	"2"	"0"	"31"	"25"	"4"	"20"	"16"	"3"	"26"
"pfam04355"	"266.8"	"143.611111111111"	"22.1481376192221"	"18.5479662378754"	"81"	"0.00493328182115367"	"0.0302860302763339"	"222"	"229"	"304"	"334"	"245"	"141"	"22"	"227"	"294"	"139"	"153"	"149"	"91"	"33"	"54"	"76"	"206"	"97"	"173"	"108"	"236"	"117"	"269"
"pfam04356"	"2.4"	"4.88888888888889"	"1.93907194296653"	"4.71535448309399"	"57"	"0.194630433291265"	"0.396141970639421"	"0"	"0"	"0"	"10"	"2"	"0"	"0"	"0"	"85"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam04357"	"827.4"	"682.5"	"92.4540967183175"	"98.498540183602"	"66"	"0.129632381348628"	"0.290586459789485"	"632"	"602"	"914"	"1091"	"898"	"596"	"181"	"515"	"573"	"871"	"861"	"850"	"305"	"131"	"288"	"527"	"783"	"357"	"714"	"699"	"1349"	"835"	"1850"
"pfam04358"	"128.2"	"272.444444444444"	"17.5880641345203"	"20.6241216445524"	"3"	"0.000416059912627418"	"0.008930392149309"	"68"	"139"	"165"	"157"	"112"	"168"	"226"	"271"	"258"	"194"	"311"	"206"	"297"	"273"	"201"	"313"	"355"	"195"	"455"	"249"	"368"	"138"	"426"
"pfam04359"	"67.8"	"22.4444444444444"	"10.4182532125112"	"6.55804760432077"	"84"	"0.00409124502749957"	"0.0268210096476695"	"39"	"47"	"81"	"92"	"80"	"6"	"0"	"43"	"122"	"4"	"17"	"22"	"1"	"2"	"4"	"25"	"27"	"20"	"11"	"12"	"27"	"26"	"35"
"pfam04361"	"85.4"	"24.9444444444444"	"6.32929695937866"	"4.71922242281101"	"87"	"0.00196974351407844"	"0.0180138436411936"	"74"	"71"	"83"	"105"	"94"	"12"	"8"	"39"	"84"	"36"	"23"	"28"	"0"	"10"	"8"	"6"	"48"	"28"	"5"	"30"	"24"	"26"	"34"
"pfam04362"	"434.2"	"463.555555555556"	"61.3142724004778"	"69.6208321981448"	"46"	"0.97126214746352"	"1"	"296"	"304"	"470"	"624"	"477"	"381"	"112"	"209"	"348"	"569"	"617"	"661"	"190"	"120"	"228"	"303"	"553"	"218"	"533"	"522"	"1072"	"558"	"1150"
"pfam04364"	"208.8"	"123"	"11.4429017298935"	"19.5812368506514"	"73"	"0.0403414530683885"	"0.131294740368215"	"171"	"208"	"239"	"224"	"202"	"87"	"20"	"213"	"328"	"100"	"103"	"127"	"71"	"33"	"47"	"50"	"178"	"93"	"94"	"105"	"211"	"94"	"260"
"pfam04365"	"328.6"	"825.222222222222"	"29.4221005368413"	"138.383514535274"	"17"	"0.037326517875717"	"0.123329312008213"	"235"	"321"	"355"	"416"	"316"	"589"	"312"	"417"	"535"	"845"	"1131"	"941"	"449"	"157"	"314"	"684"	"678"	"250"	"1838"	"726"	"1781"	"971"	"2236"
"pfam04366"	"1556.6"	"2051.88888888889"	"202.562237349413"	"323.668270920368"	"36"	"0.526270644792234"	"0.707308397523019"	"1094"	"1113"	"1907"	"2092"	"1577"	"2215"	"427"	"883"	"1144"	"2654"	"2654"	"2909"	"974"	"431"	"1007"	"1662"	"2347"	"827"	"1991"	"2289"	"4639"	"2323"	"5558"
"pfam04367"	"329.4"	"217.722222222222"	"14.7837748900611"	"25.2656223018106"	"77.5"	"0.0170453246226548"	"0.0699268555661813"	"306"	"301"	"332"	"384"	"324"	"260"	"99"	"306"	"360"	"259"	"162"	"253"	"129"	"67"	"105"	"218"	"238"	"171"	"113"	"197"	"316"	"172"	"494"
"pfam04368"	"595"	"866.888888888889"	"82.3601845554027"	"134.205867830204"	"34"	"0.446016226336592"	"0.666417850729459"	"392"	"424"	"749"	"798"	"612"	"810"	"232"	"320"	"479"	"1162"	"1233"	"1177"	"390"	"149"	"407"	"639"	"964"	"363"	"1070"	"1003"	"1946"	"1047"	"2213"
"pfam04371"	"694.8"	"967.5"	"74.3763403240574"	"131.148726879415"	"33.5"	"0.412162403138449"	"0.6272632651405"	"538"	"518"	"810"	"898"	"710"	"699"	"416"	"724"	"898"	"1145"	"1311"	"1065"	"499"	"278"	"457"	"798"	"880"	"374"	"1118"	"927"	"1881"	"1503"	"2442"
"pfam04375"	"60.4"	"12.1666666666667"	"15.8132855536097"	"6.04030579669995"	"86"	"0.00231983928066918"	"0.0201045918451135"	"31"	"34"	"58"	"119"	"60"	"9"	"0"	"7"	"112"	"4"	"11"	"8"	"0"	"0"	"0"	"5"	"10"	"19"	"0"	"4"	"14"	"0"	"16"
"pfam04376"	"155.8"	"104.833333333333"	"12.7608777127594"	"14.462312980019"	"72"	"0.0481355275620652"	"0.149883060838803"	"160"	"138"	"139"	"204"	"138"	"96"	"5"	"166"	"232"	"83"	"73"	"117"	"68"	"16"	"48"	"91"	"122"	"76"	"91"	"108"	"190"	"95"	"210"
"pfam04377"	"225.2"	"133.277777777778"	"19.181762171396"	"15.6532703583669"	"77"	"0.0188516491230623"	"0.0756810938925553"	"178"	"232"	"243"	"284"	"189"	"120"	"21"	"204"	"248"	"107"	"125"	"153"	"75"	"43"	"60"	"137"	"183"	"85"	"127"	"120"	"214"	"124"	"253"
"pfam04378"	"220.4"	"125.388888888889"	"16.0393266691592"	"18.5405647637132"	"76"	"0.0229383555024623"	"0.0867492869461661"	"222"	"204"	"214"	"279"	"183"	"122"	"23"	"261"	"315"	"91"	"86"	"106"	"86"	"65"	"67"	"128"	"203"	"106"	"47"	"84"	"149"	"83"	"235"
"pfam04379"	"339.4"	"157.888888888889"	"24.9671784549236"	"19.3365259177522"	"87.5"	"0.0017405277262444"	"0.0168677898820987"	"326"	"296"	"336"	"435"	"304"	"141"	"39"	"257"	"300"	"125"	"153"	"197"	"72"	"49"	"74"	"86"	"240"	"139"	"118"	"135"	"224"	"189"	"304"
"pfam04380"	"203.8"	"116.611111111111"	"21.8297961511325"	"17.5629844875632"	"73"	"0.037326517875717"	"0.123329312008213"	"165"	"176"	"197"	"288"	"193"	"96"	"28"	"222"	"292"	"75"	"97"	"117"	"53"	"37"	"64"	"54"	"174"	"68"	"98"	"118"	"196"	"85"	"225"
"pfam04381"	"12"	"10.1666666666667"	"4.93963561409139"	"6.79544734179902"	"72.5"	"0.0354421621663542"	"0.120681048065851"	"2"	"9"	"9"	"31"	"9"	"0"	"6"	"21"	"123"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"18"	"0"	"0"	"5"	"2"	"4"
"pfam04383"	"2.4"	"4.94444444444444"	"1.50332963783729"	"2.23383404135765"	"40"	"0.721940811943162"	"0.782815451942361"	"7"	"5"	"0"	"0"	"0"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"3"	"4"	"2"	"0"	"8"	"0"	"4"	"40"	"8"
"pfam04384"	"261.8"	"339.333333333333"	"32.873089298087"	"58.1331017264679"	"41"	"0.800618146155904"	"0.837215631484816"	"187"	"202"	"316"	"358"	"246"	"351"	"66"	"92"	"164"	"449"	"560"	"481"	"139"	"48"	"150"	"183"	"378"	"131"	"363"	"414"	"807"	"423"	"909"
"pfam04386"	"280.6"	"145"	"10.9068785635488"	"19.0535880003288"	"85"	"0.00112930547713156"	"0.0134886127578006"	"279"	"251"	"295"	"313"	"265"	"152"	"27"	"248"	"328"	"142"	"141"	"171"	"80"	"31"	"76"	"79"	"194"	"135"	"92"	"114"	"237"	"116"	"247"
"pfam04388"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam04389"	"3697"	"4296.44444444444"	"511.226759862979"	"670.809949524109"	"42"	"0.856964545751731"	"0.880046402388635"	"2620"	"2623"	"4426"	"5236"	"3580"	"3936"	"1037"	"2290"	"2879"	"5509"	"5859"	"5690"	"2042"	"880"	"1993"	"3118"	"4780"	"1760"	"4685"	"4472"	"9505"	"5051"	"11850"
"pfam04390"	"365.8"	"407.777777777778"	"49.9093177673268"	"63.7226709616033"	"41"	"0.800618146155904"	"0.837215631484816"	"282"	"238"	"487"	"473"	"349"	"316"	"112"	"229"	"453"	"515"	"539"	"500"	"138"	"40"	"153"	"300"	"474"	"158"	"513"	"370"	"948"	"540"	"1042"
"pfam04391"	"11.2"	"6.88888888888889"	"3.05614135798722"	"1.64473588655707"	"65.5"	"0.132835129261568"	"0.297535629649784"	"8"	"4"	"9"	"22"	"13"	"9"	"0"	"19"	"8"	"11"	"7"	"15"	"4"	"0"	"3"	"3"	"3"	"3"	"0"	"3"	"24"	"0"	"12"
"pfam04392"	"4189.6"	"3830.16666666667"	"566.124950872155"	"708.973478905135"	"55"	"0.490950696900354"	"0.669435894685097"	"4052"	"5917"	"4203"	"4418"	"2358"	"7498"	"215"	"2600"	"3787"	"5496"	"3172"	"5870"	"2276"	"708"	"1252"	"1861"	"3354"	"4637"	"1375"	"4852"	"8100"	"441"	"11449"
"pfam04393"	"14.6"	"11.6666666666667"	"4.29651021178817"	"4.98035355859676"	"66"	"0.123793229202682"	"0.28567415488689"	"7"	"29"	"5"	"18"	"14"	"0"	"3"	"6"	"93"	"0"	"9"	"7"	"3"	"3"	"3"	"6"	"11"	"17"	"0"	"3"	"18"	"17"	"11"
"pfam04394"	"0"	"0.222222222222222"	"0"	"0.222222222222222"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"
"pfam04397"	"1243.4"	"1282.94444444444"	"166.806055045972"	"175.579739481767"	"46"	"0.97126214746352"	"1"	"940"	"867"	"1371"	"1797"	"1242"	"1268"	"432"	"1263"	"1480"	"1389"	"1352"	"1535"	"583"	"363"	"611"	"900"	"1687"	"599"	"885"	"1247"	"2644"	"1593"	"3262"
"pfam04399"	"30"	"34.7777777777778"	"5.8821764679411"	"5.25777081640874"	"41.5"	"0.822934174569956"	"0.856725568809239"	"51"	"29"	"30"	"25"	"15"	"55"	"8"	"19"	"33"	"47"	"27"	"61"	"27"	"5"	"11"	"11"	"48"	"35"	"26"	"38"	"59"	"25"	"91"
"pfam04402"	"612"	"733.444444444444"	"50.526230811332"	"70.868894059688"	"35"	"0.490950696900354"	"0.669435894685097"	"551"	"514"	"669"	"784"	"542"	"545"	"462"	"783"	"857"	"624"	"745"	"714"	"628"	"495"	"408"	"722"	"749"	"362"	"750"	"585"	"1324"	"884"	"1565"
"pfam04403"	"149.2"	"144.888888888889"	"25.5468197629372"	"23.9268887615948"	"54"	"0.526270644792234"	"0.707308397523019"	"99"	"100"	"179"	"233"	"135"	"91"	"66"	"160"	"430"	"127"	"169"	"184"	"68"	"43"	"68"	"132"	"128"	"37"	"52"	"113"	"278"	"178"	"284"
"pfam04404"	"244.2"	"431.833333333333"	"42.9702222475053"	"62.5332983193179"	"24.5"	"0.135940392679634"	"0.301769620419831"	"268"	"376"	"276"	"165"	"136"	"730"	"126"	"276"	"434"	"604"	"384"	"574"	"273"	"108"	"178"	"320"	"485"	"353"	"208"	"483"	"863"	"267"	"1107"
"pfam04405"	"176.2"	"411.666666666667"	"22.8962879087419"	"66.6317065196854"	"22"	"0.0933704924655076"	"0.23196102639265"	"120"	"124"	"222"	"224"	"191"	"355"	"156"	"160"	"227"	"516"	"592"	"567"	"176"	"114"	"165"	"295"	"492"	"114"	"496"	"419"	"935"	"496"	"1135"
"pfam04406"	"140.4"	"177.944444444444"	"12.363656417096"	"27.4949160151689"	"42"	"0.852142817304823"	"0.880046402388635"	"117"	"110"	"169"	"168"	"138"	"59"	"283"	"21"	"405"	"259"	"227"	"115"	"96"	"36"	"84"	"135"	"135"	"67"	"392"	"145"	"206"	"292"	"246"
"pfam04407"	"0"	"0.5"	"0"	"0.282958229209055"	"37.5"	"0.372918601576323"	"0.585899404211635"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"4"	"0"
"pfam04408"	"207"	"289.333333333333"	"21.1305466091154"	"33.8176579160666"	"33"	"0.403280929596719"	"0.617095779085421"	"179"	"174"	"204"	"289"	"189"	"140"	"232"	"592"	"595"	"164"	"198"	"184"	"354"	"340"	"233"	"382"	"338"	"166"	"144"	"145"	"321"	"240"	"440"
"pfam04409"	"0"	"3.44444444444444"	"0"	"1.50211663781788"	"32.5"	"0.21321315615306"	"0.421149964808089"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"15"	"15"	"15"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam04410"	"30.8"	"19.5555555555556"	"3.36749164809655"	"3.90175276703268"	"70.5"	"0.0620839274823749"	"0.182199349022991"	"35"	"26"	"27"	"42"	"24"	"0"	"44"	"7"	"25"	"13"	"11"	"17"	"15"	"13"	"26"	"19"	"8"	"0"	"67"	"15"	"8"	"36"	"28"
"pfam04411"	"0.4"	"13.8333333333333"	"0.4"	"3.81367508409655"	"6.5"	"0.00422623872460195"	"0.0275609101522616"	"0"	"0"	"0"	"0"	"2"	"7"	"12"	"6"	"5"	"2"	"4"	"0"	"25"	"70"	"21"	"16"	"21"	"0"	"11"	"6"	"16"	"4"	"23"
"pfam04412"	"264.6"	"397.888888888889"	"8.6694867206773"	"41.4095509245212"	"28"	"0.226812089512318"	"0.433907899236483"	"266"	"276"	"267"	"282"	"232"	"159"	"574"	"263"	"691"	"423"	"513"	"259"	"281"	"221"	"284"	"361"	"302"	"203"	"654"	"262"	"476"	"564"	"672"
"pfam04413"	"622"	"647.611111111111"	"75.0959386385176"	"91.7477053154265"	"46"	"0.970264136502658"	"1"	"459"	"471"	"721"	"853"	"606"	"495"	"185"	"447"	"681"	"749"	"867"	"796"	"322"	"152"	"268"	"549"	"731"	"268"	"662"	"665"	"1348"	"802"	"1670"
"pfam04414"	"81.4"	"152.111111111111"	"13.9735464360341"	"27.7609883901486"	"30"	"0.289934321970935"	"0.510098980144371"	"42"	"65"	"91"	"126"	"83"	"34"	"294"	"0"	"404"	"180"	"205"	"70"	"86"	"18"	"52"	"123"	"99"	"47"	"355"	"130"	"167"	"210"	"264"
"pfam04415"	"0"	"0.888888888888889"	"0"	"0.523243334892168"	"37.5"	"0.372918601576323"	"0.585899404211635"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam04417"	"48.4"	"180.722222222222"	"10.0578327685441"	"29.03050070101"	"11"	"0.0125051428922814"	"0.0565888636973463"	"53"	"83"	"31"	"49"	"26"	"52"	"162"	"445"	"202"	"54"	"50"	"81"	"280"	"345"	"275"	"358"	"215"	"138"	"35"	"101"	"171"	"52"	"237"
"pfam04419"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"
"pfam04422"	"29"	"121.111111111111"	"5.66568618968612"	"26.1480061961128"	"16"	"0.0336041778479705"	"0.114692233228272"	"41"	"10"	"29"	"40"	"25"	"14"	"357"	"49"	"172"	"32"	"90"	"44"	"114"	"72"	"102"	"109"	"19"	"21"	"227"	"35"	"159"	"392"	"172"
"pfam04423"	"3.2"	"17.2222222222222"	"1.15758369027902"	"3.43621196242169"	"15"	"0.0274297198816752"	"0.100271890215056"	"4"	"2"	"7"	"3"	"0"	"0"	"36"	"6"	"14"	"17"	"15"	"14"	"14"	"11"	"9"	"3"	"3"	"23"	"54"	"0"	"28"	"38"	"25"
"pfam04424"	"0"	"0.277777777777778"	"0"	"0.194794269814722"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"
"pfam04426"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"
"pfam04427"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam04430"	"274.8"	"731.055555555556"	"20.6334679586346"	"77.1665913785354"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"266"	"310"	"257"	"329"	"212"	"609"	"450"	"363"	"935"	"650"	"739"	"784"	"754"	"727"	"556"	"760"	"785"	"346"	"642"	"653"	"1389"	"393"	"1624"
"pfam04432"	"57.2"	"144.277777777778"	"11.3463650567043"	"27.8970804052028"	"17.5"	"0.0441189939816856"	"0.141106112833993"	"63"	"33"	"58"	"96"	"36"	"19"	"359"	"84"	"206"	"41"	"138"	"63"	"151"	"79"	"115"	"118"	"42"	"60"	"246"	"65"	"153"	"476"	"182"
"pfam04433"	"0"	"0.444444444444444"	"0"	"0.258479999127911"	"37.5"	"0.372573945059307"	"0.585899404211635"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"2"
