Sequence_ID	sample_name
ASV_73018	Field_19_D1
ASV_73021	Field_19_D1
ASV_73026	Field_19_D1
ASV_73029	Field_36_D1
ASV_73030	Field_19_D1
ASV_73033	Field_10_D1
ASV_73034	Field_10_D1
ASV_73039	Control_3_D1
ASV_7304	+ASW_4_D1
ASV_73045	Field_10_D1
ASV_73046	Field_46_D1
ASV_7305	Field_19_D1
ASV_73050	Field_10_D1
ASV_73051	+SO4_5B_D2
ASV_73054	Field_19_D1
ASV_73055	Control_1_D2
ASV_73062	Field_36_D1
ASV_73067	Field_10_D1
ASV_73070	Field_19_D1
ASV_73073	Field_10_D1
ASV_73074	Field_19_D1
ASV_73075	Control_3_D1
ASV_73076	+ASW_4_D1
ASV_73082	+ASW_3_D1
ASV_73084	+ASW_3_D1
ASV_73086	Field_10_D1
ASV_73087	Field_10_D1
ASV_73089	Field_43_D1
ASV_73092	Field_10_D1
ASV_73095	Control_4_D1
ASV_73097	Field_36_D1
ASV_73103	Field_10_D1
ASV_73104	+ASW-SO4_4_D1
ASV_73105	Field_10_D1
ASV_73122	Field_19_D1
ASV_73124	+ASW_4_D1
ASV_73125	Field_19_D1
ASV_73126	+ASW-SO4_4_D1
ASV_73127	Field_10_D1
ASV_73130	Field_19_D1
ASV_73133	+SO4_3_D1
ASV_73135	Field_19_D1
ASV_73138	Field_10_D1
ASV_7314	Field_10_D1
ASV_73140	Field_10_D1
ASV_73147	Field_19_D1
ASV_73148	+ASW-SO4_3_D1
ASV_7315	Field_10_D1
ASV_73151	Field_10_D1
ASV_73156	Field_36_D1
ASV_73159	Field_19_D1
ASV_7316	Field_10_D1
ASV_73162	Field_10_D1
ASV_73168	Field_10_D2
ASV_73169	Field_36_D1
ASV_73170	Field_10_D1
ASV_73174	Field_43_D2
ASV_73176	Control_3_D1
ASV_73177	Field_46_D1
ASV_73180	Field_19_D1
ASV_73183	+ASW_4_D1
ASV_73185	Field_10_D2
ASV_73186	Field_10_D1
ASV_73189	Field_19_D1
ASV_73191	Field_10_D1
ASV_73193	Field_19_D2
ASV_73194	Field_36_D2
ASV_73196	Field_10_D1
ASV_73201	Field_10_D1
ASV_73206	Field_10_D1
ASV_73212	Field_10_D1
ASV_73213	Field_46_D2
ASV_73214	Field_19_D1
ASV_73217	Field_10_D1
ASV_73224	+ASW-SO4_1_D1
ASV_73231	Field_10_D1
ASV_73232	Field_19_D1
ASV_73236	Field_43_D1
ASV_73252	Control_3_D1
ASV_73253	Field_10_D1
ASV_73256	+ASW_3_D1
ASV_73257	Field_10_D2
ASV_7326	Field_10_D1
ASV_73260	Field_10_D1
ASV_73261	Field_19_D1
ASV_73268	Field_19_D1
ASV_73269	Field_19_D1
ASV_7327	Field_10_D1
ASV_73270	Field_19_D1
ASV_73273	Field_36_D1
ASV_7328	Field_10_D1
ASV_73280	+SO4_5B_D2
ASV_73286	Field_19_D1
ASV_73289	Field_43_D1
ASV_7329	Field_10_D1
ASV_73292	Field_10_D1
ASV_73293	Field_36_D1
ASV_73294	Control_3_D1
ASV_73295	Field_19_D1
ASV_73298	+ASW_4_D1
ASV_733	Field_10_D1
ASV_7330	Field_10_D1
ASV_73306	Field_36_D1
ASV_73309	Field_19_D1
ASV_73311	Field_10_D2
ASV_73315	Field_10_D1
ASV_73316	Field_19_D1
ASV_73319	Field_10_D1
ASV_73321	Field_10_D1
ASV_73330	Field_10_D1
ASV_73333	Field_43_D1
ASV_73345	Field_10_D1
ASV_73346	Field_36_D2
ASV_73347	Field_43_D1
ASV_73357	Field_10_D1
ASV_73362	Field_36_D1
ASV_73380	Field_43_D1
ASV_7339	Field_10_D1
ASV_735	Field_46_D1
ASV_7357	Field_10_D1
ASV_7369	Field_10_D1
ASV_7371	+ASW_3_D1
ASV_7391	+ASW_4_D1
ASV_7394	Field_36_D1
ASV_74	Field_10_D1
ASV_740	Field_10_D1
ASV_7401	Field_10_D1
ASV_7403	Field_10_D1
ASV_7409	Field_10_D1
ASV_741	Field_10_D1
ASV_7410	Field_19_D1
ASV_742	Field_10_D1
ASV_7429	Field_19_D1
ASV_743	Field_10_D1
ASV_7430	+ASW-SO4_4_D1
ASV_7431	Field_10_D1
ASV_7435	Field_10_D1
ASV_7436	Field_10_D1
ASV_7437	Field_10_D1
ASV_7438	Field_10_D1
ASV_7447	Field_10_D1
ASV_745	Field_10_D1
ASV_74562	Field_43_D2
ASV_7457	Field_10_D1
ASV_7458	Field_10_D1
ASV_74589	Field_46_D1
ASV_7459	Field_10_D1
ASV_74598	Field_19_D1
ASV_74610	Field_19_D1
ASV_74619	+SO4_5A_D1
ASV_74623	Field_43_D1
ASV_74625	Field_19_D1
ASV_74626	Field_10_D1
ASV_74633	Field_10_D1
ASV_74635	+SO4_5A_D1
ASV_74640	Field_46_D1
ASV_74646	+ASW-SO4_3_D2
ASV_74647	Field_19_D1
ASV_74652	Field_19_D1
ASV_74654	Field_36_D1
ASV_74662	Field_19_D1
ASV_74669	Field_10_D1
ASV_7467	Field_10_D1
ASV_74672	Field_46_D1
ASV_74673	Field_10_D1
ASV_74675	Field_19_D1
ASV_74676	Field_10_D1
ASV_7468	Field_10_D1
ASV_74685	+ASW_3_D1
ASV_74692	Field_19_D1
ASV_74699	Field_36_D1
ASV_74702	+ASW_5_D1
ASV_74703	Field_10_D1
ASV_74704	Field_19_D1
ASV_74711	Control_2_D1
ASV_74716	Control_3_D1
ASV_74731	Field_10_D1
ASV_74732	Field_10_D1
ASV_74733	Field_10_D1
ASV_74734	+ASW_3_D1
ASV_74736	+ASW-SO4_2_D1
ASV_74739	+ASW_4_D1
ASV_74741	Field_43_D1
ASV_74744	+ASW_3_D1
ASV_74758	Field_10_D1
ASV_74765	Field_10_D1
ASV_74767	+ASW-SO4_4_D1
ASV_74771	Field_19_D1
ASV_74774	Field_19_D2
ASV_74776	Field_43_D2
ASV_74783	Field_19_D1
ASV_74784	+ASW-SO4_5_D2
ASV_74785	Field_36_D2
ASV_74787	Field_43_D1
ASV_74789	+ASW_4_D1
ASV_74794	Field_43_D1
ASV_74797	+ASW-SO4_1_D1
ASV_748	Field_10_D1
ASV_74803	Field_36_D1
ASV_74805	Field_36_D1
ASV_74809	Field_10_D1
ASV_74810	Field_10_D1
ASV_74811	Field_19_D1
ASV_74815	Field_10_D1
ASV_74818	Field_10_D1
ASV_74820	Field_36_D2
ASV_74821	Field_46_D2
ASV_74823	Field_10_D1
ASV_74831	Field_36_D1
ASV_74838	Field_10_D1
ASV_74851	Field_10_D1
ASV_74855	Field_43_D2
ASV_74858	Field_10_D1
ASV_74860	Field_10_D1
ASV_74864	Field_10_D1
ASV_74869	Field_19_D1
ASV_74870	Field_10_D1
ASV_74876	Field_10_D1
ASV_74880	Field_10_D1
ASV_74884	Field_10_D1
ASV_74886	Field_46_D1
ASV_74887	Field_46_D1
ASV_74889	+ASW_3_D1
ASV_74890	Field_10_D1
ASV_74897	Field_19_D1
ASV_749	Field_10_D1
ASV_74900	Field_10_D1
ASV_74906	Field_43_D1
ASV_74915	+ASW_3_D2
ASV_74917	Field_19_D1
ASV_74919	+SO4_5A_D1
ASV_7492	Field_10_D1
ASV_74923	+ASW_3_D1
ASV_74925	+ASW_4_D1
ASV_74929	Field_43_D1
ASV_74934	+SO4_2_D2
ASV_74938	Field_36_D1
ASV_74944	Field_19_D1
ASV_74945	Field_19_D1
ASV_74946	Control_4_D1
ASV_74950	Control_3_D1
ASV_74951	Field_19_D2
ASV_74955	Field_46_D1
ASV_74960	Field_19_D1
ASV_74961	Field_19_D2
ASV_74966	Field_19_D2
ASV_74968	Field_19_D1
ASV_74973	Field_19_D2
ASV_74974	Field_19_D2
ASV_74976	Field_19_D1
ASV_74978	Field_19_D1
ASV_74985	+ASW_3_D1
ASV_74987	Field_46_D1
ASV_74989	Field_10_D1
ASV_74991	Field_10_D1
ASV_750	Field_10_D1
ASV_75007	Field_10_D1
ASV_75008	+ASW_3_D1
ASV_75009	Field_19_D1
ASV_7501	Field_10_D2
ASV_75015	Field_36_D1
ASV_75018	Field_19_D1
ASV_75019	Field_10_D1
ASV_7502	Field_10_D1
ASV_75029	Field_19_D1
ASV_7503	Field_10_D1
ASV_75030	Field_10_D1
ASV_75033	Field_19_D1
ASV_75035	Field_43_D2
ASV_75038	+ASW_5_D1
ASV_7504	Control_4_D1
ASV_75042	Control_3_D2
ASV_75043	Field_10_D2
ASV_75046	Field_10_D1
ASV_7505	Field_10_D1
ASV_75056	Field_36_D1
ASV_75058	Field_19_D1
ASV_75059	+ASW-SO4_1_D1
ASV_75061	Field_10_D1
ASV_75062	+SO4_5A_D2
ASV_75066	+ASW-SO4_1_D1
ASV_75083	Field_10_D1
ASV_7512	Field_10_D1
ASV_7513	Field_10_D1
ASV_7514	Field_10_D1
ASV_7516	Field_10_D1
ASV_7517	Field_19_D1
ASV_7518	Field_10_D1
ASV_7530	Field_10_D1
ASV_7540	Field_10_D1
ASV_7541	Field_10_D1
ASV_7542	Field_10_D1
ASV_7548	Field_10_D1
ASV_7553	Field_10_D1
ASV_756	Field_10_D1
ASV_7563	Field_10_D1
ASV_7564	Field_10_D1
ASV_7576	Field_19_D2
ASV_7583	Field_10_D1
ASV_7598	Field_10_D1
ASV_7599	Field_10_D1
ASV_76	Field_10_D1
ASV_761	Field_19_D1
ASV_7612	Field_10_D1
ASV_7615	Field_10_D1
ASV_7617	Field_10_D1
ASV_7625	Field_10_D1
ASV_7626	Field_10_D1
ASV_7632	Field_19_D1
ASV_7633	Field_10_D1
ASV_7645	Field_10_D1
ASV_7646	Field_10_D1
ASV_7648	Field_10_D1
ASV_765	Field_19_D1
ASV_76500	Field_19_D1
ASV_76520	Control_3_D1
ASV_76525	Field_36_D1
ASV_76537	Field_36_D1
ASV_76541	Field_36_D1
ASV_76556	+ASW_5_D1
ASV_76557	Field_19_D1
ASV_76561	Field_10_D1
ASV_76569	+ASW-SO4_1_D1
ASV_7657	Field_10_D1
ASV_76570	+SO4_5B_D2
ASV_76571	Field_10_D1
ASV_76573	Field_10_D1
ASV_76574	Field_10_D1
ASV_76576	Field_36_D1
ASV_76577	Field_36_D1
ASV_7658	Field_10_D1
ASV_76585	+ASW_3_D1
ASV_76589	+ASW_4_D2
ASV_7659	Field_10_D1
ASV_76590	Field_19_D1
ASV_76592	Field_19_D1
ASV_76599	Field_10_D1
ASV_766	Field_10_D1
ASV_7660	Field_10_D1
ASV_76604	Field_10_D1
ASV_76611	Field_19_D1
ASV_76615	Field_36_D1
ASV_76616	Field_36_D2
ASV_76618	+ASW_3_D2
ASV_76620	Field_10_D1
ASV_76622	Control_3_D1
ASV_76626	Field_10_D1
ASV_76630	+ASW-SO4_3_D2
ASV_76631	Field_46_D2
ASV_76632	Field_36_D2
ASV_76639	Field_36_D1
ASV_76644	Field_10_D1
ASV_76647	Field_43_D1
ASV_76648	+ASW_3_D1
ASV_76650	Field_19_D1
ASV_76656	Field_46_D1
ASV_76662	Field_19_D1
ASV_76666	Field_10_D1
ASV_76668	Field_19_D1
ASV_76673	+ASW-SO4_1_D1
ASV_7668	Field_10_D1
ASV_76680	Field_19_D1
ASV_76687	Field_19_D2
ASV_76688	Control_2_D1
ASV_76694	Field_10_D1
ASV_76696	Field_10_D1
ASV_7670	Field_10_D1
ASV_76704	Field_43_D1
ASV_76715	Field_19_D1
ASV_76724	Field_10_D1
ASV_76726	Field_36_D1
ASV_76728	Field_10_D1
ASV_76730	Field_46_D1
ASV_76731	Field_19_D1
ASV_76746	Field_10_D1
ASV_76752	Field_36_D1
ASV_76754	Control_3_D1
ASV_76755	Field_19_D2
ASV_76758	Field_10_D1
ASV_76760	Control_5_D1
ASV_76769	Field_10_D1
ASV_76770	Field_36_D2
ASV_76772	Field_19_D2
ASV_76773	Field_46_D1
ASV_76774	Field_19_D1
ASV_76775	Field_19_D1
ASV_76778	Field_19_D1
ASV_76779	Field_43_D1
ASV_76782	Field_10_D1
ASV_76783	Field_10_D1
ASV_76785	Control_3_D1
ASV_76787	Field_43_D1
ASV_7679	Field_10_D1
ASV_76790	Field_36_D1
ASV_76796	Field_19_D1
ASV_768	Field_10_D1
ASV_76800	Field_19_D2
ASV_76805	Field_10_D1
ASV_76808	Field_43_D1
ASV_76811	Field_10_D2
ASV_76812	+ASW-SO4_5_D1
ASV_76817	Field_10_D1
ASV_76818	Control_3_D1
ASV_76819	Field_19_D1
ASV_76822	+ASW-SO4_5_D1
ASV_76824	Field_10_D1
ASV_76825	Field_19_D1
ASV_76826	Field_46_D1
ASV_76827	Field_36_D2
ASV_76828	Field_19_D1
ASV_76829	+ASW_3_D1
ASV_76832	Field_10_D1
ASV_76836	Field_46_D1
ASV_76837	Field_43_D1
ASV_76839	+ASW-SO4_4_D1
ASV_76840	+ASW_3_D1
ASV_76844	Field_43_D2
ASV_76847	Field_10_D1
ASV_76860	Control_2_D1
ASV_76863	Field_46_D1
ASV_76866	Field_36_D1
ASV_76869	Field_10_D1
ASV_76870	+ASW_4_D1
ASV_76872	Field_10_D1
ASV_76873	+ASW_3_D1
ASV_76875	Field_10_D1
ASV_76876	Field_10_D1
ASV_76879	Field_43_D2
ASV_76887	Field_19_D1
ASV_76889	Field_10_D2
ASV_76890	Field_19_D1
ASV_76891	+SO4_3_D1
ASV_76893	+ASW-SO4_1_D1
ASV_76894	Field_19_D1
ASV_76897	+SO4_5B_D2
ASV_769	Field_10_D1
ASV_7690	Field_10_D1
ASV_76900	+ASW-SO4_3_D1
ASV_76903	+ASW_5_D1
ASV_76904	Field_19_D1
ASV_76911	Field_43_D1
ASV_76915	Field_43_D1
ASV_76918	Field_36_D1
ASV_76922	Field_36_D1
ASV_76927	Field_10_D1
ASV_76929	+ASW_4_D1
ASV_76935	Field_36_D1
ASV_76937	Field_46_D1
ASV_76938	Field_36_D2
ASV_7694	Field_10_D1
ASV_76941	Control_2_D1
ASV_76945	Field_43_D1
ASV_76946	+ASW_4_D1
ASV_76947	Field_36_D1
ASV_76955	+ASW_4_D1
ASV_76957	Field_19_D1
ASV_76959	Field_19_D1
ASV_76960	Field_46_D1
ASV_76961	Field_19_D1
ASV_76962	Field_43_D1
ASV_76963	Field_10_D2
ASV_76965	+ASW-SO4_5_D1
ASV_76966	Field_10_D2
ASV_76967	Field_19_D1
ASV_76970	+ASW-SO4_3_D1
ASV_76972	Control_3_D1
ASV_76973	Field_43_D1
ASV_76975	+ASW-SO4_3_D1
ASV_76976	Field_43_D1
ASV_76979	+ASW_4_D1
ASV_76980	Field_36_D1
ASV_76981	Field_19_D1
ASV_76986	Field_19_D1
ASV_76987	Field_43_D1
ASV_76988	Field_36_D1
ASV_76989	Field_10_D1
ASV_76990	Field_19_D1
ASV_76996	Field_19_D1
ASV_77	Field_10_D1
ASV_77000	Field_10_D1
ASV_77002	Field_19_D2
ASV_77005	Field_10_D1
ASV_77007	Field_10_D1
ASV_77009	Field_36_D1
ASV_77015	Field_19_D1
ASV_77016	+SO4_5B_D2
ASV_77017	Control_2_D1
ASV_77018	+ASW-SO4_3_D1
ASV_77021	Field_10_D1
ASV_77023	Field_10_D2
ASV_77025	Field_36_D1
ASV_7703	Field_19_D1
ASV_77039	+SO4_3_D2
ASV_7704	Field_19_D1
ASV_77043	+ASW-SO4_5_D1
ASV_77046	Field_46_D1
ASV_7705	Field_10_D1
ASV_77050	Field_19_D2
ASV_77054	+ASW_4_D1
ASV_77056	Field_10_D1
ASV_77058	Control_2_D1
ASV_77060	Field_36_D2
ASV_77063	Field_46_D1
ASV_77066	Field_10_D2
ASV_77068	Field_36_D1
ASV_77069	+ASW-SO4_5_D1
ASV_77071	Field_46_D1
ASV_77122	Field_19_D2
ASV_77138	+ASW_5_D1
ASV_7718	Field_10_D1
ASV_7719	Field_10_D1
ASV_772	Field_10_D1
ASV_7743	Field_10_D1
ASV_7748	Field_19_D1
ASV_7757	+ASW_5_D1
ASV_7758	Field_36_D1
ASV_776	Field_10_D1
ASV_7760	Field_19_D1
ASV_7761	Field_36_D1
ASV_777	Field_10_D1
ASV_7777	Field_10_D1
ASV_778	Field_10_D1
ASV_7786	Field_10_D1
ASV_7791	Field_10_D1
ASV_7800	Field_36_D1
ASV_7806	Field_36_D2
ASV_7807	Field_10_D1
ASV_782	Field_19_D1
ASV_7820	Field_10_D1
ASV_7821	Field_10_D1
ASV_7822	Field_10_D1
ASV_7838	Field_10_D1
ASV_7839	Field_10_D1
ASV_784	Field_10_D1
ASV_7840	Field_10_D1
ASV_78464	Field_43_D1
ASV_78498	Field_43_D1
ASV_785	Field_10_D1
ASV_78502	Field_43_D1
ASV_78504	+ASW-SO4_4_D1
ASV_78509	Field_10_D1
ASV_7851	Field_10_D1
ASV_78514	Field_36_D1
ASV_78516	Field_10_D1
ASV_78518	Field_10_D2
ASV_78519	Field_19_D1
ASV_78520	Field_10_D1
ASV_78522	Field_19_D1
ASV_78523	+ASW_3_D1
ASV_78527	Field_19_D1
ASV_78528	Field_10_D1
ASV_78529	Field_10_D1
ASV_78532	Field_46_D2
ASV_78533	Field_10_D1
ASV_78537	Field_10_D1
ASV_78541	+ASW-SO4_5_D1
ASV_78542	+SO4_5B_D2
ASV_78543	Field_10_D2
ASV_78547	Field_19_D2
ASV_78548	Field_36_D1
ASV_78549	Control_3_D1
ASV_78551	Field_36_D1
ASV_78552	+ASW-SO4_2_D1
ASV_78555	Field_43_D1
ASV_78559	Field_10_D1
ASV_78562	Field_19_D1
ASV_78573	Field_10_D1
ASV_78575	Control_4_D1
ASV_78585	Control_2_D1
ASV_7859	Field_10_D1
ASV_78596	+ASW_3_D1
ASV_78597	Field_43_D1
ASV_78598	Field_36_D2
ASV_786	Field_10_D1
ASV_7860	Field_19_D1
ASV_78604	Field_19_D1
ASV_78607	Field_10_D1
ASV_78608	Field_10_D2
ASV_78617	Field_19_D2
ASV_78628	+ASW_3_D1
ASV_78629	Field_19_D1
ASV_78631	Field_19_D1
ASV_78633	Field_19_D1
ASV_78634	+ASW-SO4_3_D1
ASV_78639	Field_36_D1
ASV_78640	Field_19_D1
ASV_78642	Field_10_D1
ASV_78643	Field_19_D1
ASV_78646	Field_19_D1
ASV_78651	Field_10_D1
ASV_78652	Field_10_D1
ASV_78660	+SO4_5B_D2
ASV_78665	Control_5_D1
ASV_78666	Field_10_D1
ASV_78667	Control_2_D1
ASV_78669	Field_10_D1
ASV_78670	Field_43_D1
ASV_78674	Field_10_D1
ASV_78676	Field_10_D2
ASV_78683	Field_19_D1
ASV_78687	Field_36_D1
ASV_7869	Field_10_D1
ASV_78690	Field_10_D1
ASV_78692	Field_10_D1
ASV_78693	Field_10_D1
ASV_78694	Field_10_D1
ASV_78698	Field_10_D1
ASV_78700	Field_19_D1
ASV_78701	+ASW-SO4_3_D1
ASV_78706	Field_46_D1
ASV_78707	Control_3_D1
ASV_78709	Field_10_D1
ASV_78712	Field_19_D2
ASV_78713	Field_46_D2
ASV_78717	Field_10_D1
ASV_78719	+ASW_3_D1
ASV_7872	Field_10_D1
ASV_78723	Field_43_D1
ASV_78728	+ASW_4_D1
ASV_7873	Field_19_D1
ASV_78731	+ASW-SO4_2_D1
ASV_78732	Field_36_D2
ASV_78733	Field_10_D2
ASV_78738	Field_43_D1
ASV_78739	Control_1_D2
ASV_78741	Field_10_D1
ASV_78742	Field_46_D1
ASV_78753	Field_19_D1
ASV_78757	Field_10_D2
ASV_78759	Field_10_D2
ASV_78765	Field_36_D1
ASV_78766	Field_46_D1
ASV_78767	Field_19_D1
ASV_78768	Field_10_D2
ASV_78775	Control_5_D1
ASV_78779	Field_10_D2
ASV_78780	+ASW-SO4_2_D1
ASV_78783	Field_19_D1
ASV_78784	Field_10_D1
ASV_78788	Field_46_D1
ASV_78789	Field_10_D1
ASV_78794	Field_19_D1
ASV_78795	Control_3_D1
ASV_78799	Field_10_D1
ASV_78802	Field_46_D1
ASV_78805	Control_3_D1
ASV_78806	Field_10_D1
ASV_78808	Field_10_D1
ASV_78809	Field_36_D1
ASV_78812	Field_46_D1
ASV_78813	Field_36_D1
ASV_78819	Control_2_D1
ASV_78821	Field_10_D1
ASV_78822	Field_36_D1
ASV_78827	+ASW_4_D1
ASV_78828	Field_43_D1
ASV_78830	Field_10_D1
ASV_78834	Field_43_D1
ASV_78836	Field_10_D1
ASV_78839	Field_43_D1
ASV_7884	Field_10_D1
ASV_78843	Field_10_D1
ASV_78845	Control_3_D1
ASV_7885	Field_10_D1
ASV_78854	Field_10_D1
ASV_78855	Field_46_D1
ASV_78857	Field_10_D1
ASV_78860	Field_19_D2
ASV_78862	Field_19_D1
ASV_78865	Field_10_D1
ASV_78866	+ASW_4_D1
ASV_78867	Field_19_D1
ASV_78871	Field_10_D2
ASV_78873	Field_19_D1
ASV_78874	Field_19_D1
ASV_78875	Field_19_D1
ASV_78876	Field_19_D1
ASV_78881	Field_10_D1
ASV_78886	+ASW-SO4_3_D1
ASV_78890	Field_46_D1
ASV_78896	Field_19_D1
ASV_78897	Field_10_D1
ASV_78899	Field_36_D2
ASV_78900	+ASW-SO4_5_D1
ASV_78902	Control_2_D1
ASV_78903	Field_43_D2
ASV_78906	Field_19_D1
ASV_78907	+SO4_5B_D2
ASV_78912	Field_10_D2
ASV_78913	+ASW_5_D1
ASV_78915	Field_10_D1
ASV_78920	Field_19_D1
ASV_78922	Field_36_D2
ASV_78930	Field_19_D1
ASV_78935	Field_19_D1
ASV_7894	Field_10_D1
ASV_78941	Field_10_D1
ASV_78944	Field_10_D2
ASV_78950	+SO4_5A_D1
ASV_7896	Field_10_D1
ASV_78961	Field_10_D1
ASV_78962	Control_4_D1
ASV_78963	Control_3_D1
ASV_78965	Field_36_D1
ASV_78966	Field_43_D1
ASV_78967	Field_36_D1
ASV_78968	Field_36_D1
ASV_78969	Field_19_D1
ASV_78970	Field_19_D1
ASV_78975	Field_36_D1
ASV_78977	Control_5_D1
ASV_78979	Control_3_D1
ASV_78980	+ASW-SO4_5_D1
ASV_78981	Field_10_D1
ASV_78986	Field_36_D2
ASV_78989	Control_2_D1
ASV_78990	Field_43_D1
ASV_78992	Field_10_D1
ASV_78999	+ASW_5_D2
ASV_790	Field_10_D1
ASV_79006	+SO4_5B_D2
ASV_79008	Field_36_D1
ASV_79011	Field_19_D1
ASV_79012	Field_10_D1
ASV_79017	+ASW-SO4_4_D1
ASV_79018	Field_10_D1
ASV_79021	+SO4_5B_D2
ASV_79022	Field_10_D1
ASV_79031	Control_3_D1
ASV_79033	Control_3_D1
ASV_79070	Field_19_D1
ASV_79096	Field_46_D2
ASV_7927	Field_10_D1
ASV_7928	Field_10_D1
ASV_7929	Field_19_D1
ASV_793	Field_10_D1
ASV_7938	Field_36_D1
ASV_7939	Field_10_D2
ASV_794	Field_10_D1
ASV_7940	Field_10_D1
ASV_7948	Field_10_D1
ASV_795	Field_10_D1
ASV_7958	Field_10_D1
ASV_7959	Field_10_D1
ASV_7960	Field_10_D1
ASV_7965	Field_10_D1
ASV_7973	Field_10_D1
ASV_7988	Field_10_D1
ASV_7989	Field_10_D1
ASV_7997	Field_43_D1
ASV_7998	Field_10_D1
ASV_7999	Field_10_D1
ASV_8	Field_10_D1
ASV_8007	Field_10_D1
ASV_8008	Field_10_D1
ASV_8017	Field_10_D1
ASV_8019	Field_10_D1
ASV_8021	Field_19_D1
ASV_8025	Field_19_D1
ASV_8035	Field_19_D1
ASV_8036	+ASW_3_D1
ASV_8044	Field_19_D1
ASV_8045	Field_10_D1
ASV_805	Field_10_D1
ASV_8055	Field_10_D1
ASV_8056	Field_10_D1
ASV_8057	Field_10_D1
ASV_80589	Field_10_D1
ASV_80616	Field_10_D1
ASV_80619	Field_10_D1
ASV_80639	Field_19_D1
ASV_80644	Field_36_D1
ASV_80646	Field_46_D2
ASV_80656	Field_19_D1
ASV_8066	Field_19_D1
ASV_80661	Field_10_D1
ASV_80665	Field_10_D1
ASV_80669	Field_19_D1
ASV_80670	Field_36_D2
ASV_80678	Field_36_D1
ASV_80680	Control_3_D1
ASV_80687	Field_19_D1
ASV_80694	Field_10_D1
ASV_80696	Field_36_D1
ASV_80700	+ASW_3_D2
ASV_80702	Field_10_D2
ASV_80706	Field_19_D1
ASV_80708	Field_19_D1
ASV_80712	Control_1_D2
ASV_80714	Field_10_D1
ASV_80720	+ASW_4_D1
ASV_80726	Field_19_D1
ASV_80729	Field_19_D2
ASV_80736	+ASW_3_D1
ASV_80738	Field_19_D2
ASV_8074	Field_10_D1
ASV_80743	Field_19_D1
ASV_80744	Field_36_D1
ASV_80746	+ASW_4_D1
ASV_8075	Field_10_D1
ASV_80755	Field_36_D1
ASV_80757	Field_19_D1
ASV_80758	Field_43_D2
ASV_80759	Field_36_D1
ASV_80767	Field_36_D1
ASV_80772	Field_43_D1
ASV_80776	Field_36_D1
ASV_80778	+ASW-SO4_1_D1
ASV_80783	Field_19_D1
ASV_80786	+ASW-SO4_3_D1
ASV_80787	Control_2_D1
ASV_80789	Field_10_D1
ASV_80795	Field_43_D1
ASV_80798	Field_46_D1
ASV_80799	+ASW-SO4_2_D1
ASV_80802	Field_19_D1
ASV_80803	Field_46_D1
ASV_80807	Field_36_D1
ASV_80808	Field_43_D1
ASV_80816	Field_19_D1
ASV_80820	Field_10_D1
ASV_80823	Control_3_D1
ASV_80824	Field_19_D1
ASV_80841	+ASW_3_D1
ASV_8085	Field_10_D1
ASV_80850	Field_43_D1
ASV_80852	Field_10_D1
ASV_80854	Field_46_D1
ASV_80857	Field_19_D1
ASV_80860	Field_10_D1
ASV_80862	Field_10_D1
ASV_80864	Field_46_D1
ASV_80865	Field_36_D1
ASV_80866	Field_43_D2
ASV_80872	Field_10_D1
ASV_80875	Control_3_D1
ASV_80876	Field_10_D1
ASV_80877	Field_46_D1
ASV_80880	+SO4_3_D1
ASV_8089	Field_10_D1
ASV_80890	Field_36_D1
ASV_80896	+ASW_3_D1
ASV_80897	Field_10_D1
ASV_80898	Field_19_D1
ASV_80902	+ASW_4_D1
ASV_80904	Field_36_D2
ASV_8091	Field_10_D1
ASV_80911	Field_19_D1
ASV_80922	Field_10_D1
ASV_80924	Field_46_D1
ASV_80925	Control_3_D1
ASV_80933	Field_10_D1
ASV_80940	+ASW_3_D1
ASV_80945	Field_10_D1
ASV_80947	Field_10_D1
ASV_80951	Field_10_D2
ASV_80952	Field_10_D1
ASV_80953	Control_2_D1
ASV_80954	Field_19_D1
ASV_80958	Field_46_D1
ASV_80963	Field_43_D1
ASV_8097	Field_10_D1
ASV_80973	Field_10_D1
ASV_80978	Field_19_D1
ASV_8098	Field_10_D1
ASV_80980	Field_10_D1
ASV_80986	Field_19_D1
ASV_80989	Field_46_D1
ASV_80992	Field_10_D1
ASV_80997	Field_10_D1
ASV_8100	Field_10_D1
ASV_81003	Control_1_D2
ASV_81005	Field_36_D1
ASV_81008	Field_43_D2
ASV_81009	Control_2_D1
ASV_81010	Field_43_D1
ASV_81019	Field_46_D1
ASV_81020	+ASW_3_D1
ASV_81021	+ASW_3_D1
ASV_81030	Field_43_D1
ASV_81033	+ASW_3_D2
ASV_81034	Field_19_D1
ASV_81036	Field_46_D1
ASV_81038	Field_43_D1
ASV_81041	+ASW-SO4_3_D1
ASV_81042	+ASW-SO4_4_D1
ASV_81044	+SO4_2_D2
ASV_81046	+ASW-SO4_2_D2
ASV_81049	Field_19_D1
ASV_81050	Field_36_D1
ASV_81058	Field_36_D1
ASV_81059	+ASW-SO4_2_D1
ASV_81064	+ASW_3_D2
ASV_81066	+ASW-SO4_2_D1
ASV_81071	Control_2_D1
ASV_81073	Field_10_D1
ASV_81074	Control_3_D1
ASV_81075	Field_10_D1
ASV_81076	Field_43_D2
ASV_81079	Field_10_D1
ASV_81082	Field_10_D1
ASV_81084	Field_19_D1
ASV_81085	Field_36_D1
ASV_81088	Field_19_D1
